application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
412,Female,False,3.29,Business,White,600.0,5.0,Consulting,Admit
1587,Male,False,3.32,STEM,Asian,690.0,3.0,Consulting,Reject
792,Female,False,3.21,Humanities,Hispanic,710.0,5.0,Other,Admit
898,Male,False,3.52,STEM,Asian,760.0,5.0,PE/VC,Admit
4850,Male,False,3.43,STEM,White,710.0,4.0,PE/VC,Admit
4688,Male,False,3.11,Business,White,570.0,5.0,Consulting,Reject
2493,Male,False,3.14,Humanities,White,640.0,4.0,Consulting,Reject
2178,Female,False,3.16,Business,Asian,660.0,4.0,Investment Banking,Reject
5941,Male,False,3.32,Humanities,Asian,750.0,4.0,Technology,Admit
6028,Female,False,3.26,Humanities,Asian,710.0,4.0,Technology,Admit
2299,Male,False,3.19,Humanities,White,640.0,5.0,Other,Reject
2122,Male,True,3.24,STEM,,680.0,5.0,Other,Admit
4419,Male,False,3.21,STEM,Asian,620.0,5.0,Other,Reject
4935,Female,False,3.31,STEM,Hispanic,600.0,4.0,Consulting,Reject
3278,Male,False,3.24,STEM,Asian,680.0,4.0,Financial Services,Admit
1737,Female,False,3.61,Business,Asian,700.0,2.0,Other,Reject
5325,Male,True,3.25,STEM,,670.0,4.0,Nonprofit/Gov,Reject
168,Male,False,3.36,STEM,Black,700.0,5.0,PE/VC,Admit
100,Female,False,3.38,Humanities,White,660.0,5.0,Consulting,Admit
5506,Female,True,3.45,STEM,,610.0,4.0,Investment Banking,Reject
5028,Female,True,3.43,STEM,,640.0,4.0,Financial Services,Reject
2970,Female,False,3.21,Business,Hispanic,650.0,7.0,Consulting,Reject
1831,Male,False,3.4,Humanities,Black,690.0,6.0,Investment Banking,Admit
4988,Male,False,3.45,Humanities,Black,690.0,5.0,Financial Services,Admit
3617,Male,False,3.4,Humanities,Asian,710.0,4.0,Technology,Admit
2155,Male,False,3.11,STEM,Asian,610.0,5.0,Investment Banking,Reject
4164,Male,False,3.42,Business,Asian,750.0,5.0,Financial Services,Admit
4215,Female,False,3.04,Humanities,Asian,610.0,5.0,Nonprofit/Gov,Reject
4424,Male,False,3.38,STEM,Asian,720.0,5.0,Technology,Admit
3222,Female,False,3.37,Humanities,Asian,680.0,4.0,Health Care,Admit
2059,Male,True,3.25,Humanities,,570.0,5.0,Financial Services,Reject
4167,Male,False,3.24,Humanities,Black,610.0,4.0,Consulting,Reject
5480,Male,True,2.99,STEM,,600.0,5.0,Consulting,Reject
2912,Female,False,3.37,STEM,Hispanic,700.0,5.0,Consulting,Admit
5814,Male,False,3.43,Humanities,White,660.0,5.0,Consulting,Reject
4289,Male,False,3.62,Business,Asian,760.0,5.0,Consulting,Admit
2403,Female,True,3.2,Business,,650.0,5.0,PE/VC,Reject
391,Male,False,3.42,Business,Asian,720.0,3.0,Consulting,Reject
5530,Female,True,3.56,STEM,,650.0,5.0,Nonprofit/Gov,Reject
897,Male,False,3.29,Humanities,Hispanic,760.0,5.0,Technology,Admit
2771,Male,False,3.47,Business,White,680.0,6.0,PE/VC,Admit
4100,Female,True,3.46,Business,,700.0,4.0,Nonprofit/Gov,Admit
203,Male,True,3.1,Humanities,,580.0,6.0,Consulting,Reject
4001,Female,False,3.76,Business,Asian,780.0,3.0,Consulting,Reject
496,Male,False,3.33,STEM,Hispanic,640.0,5.0,PE/VC,Reject
2107,Female,False,3.37,Humanities,Black,670.0,4.0,Technology,Admit
6094,Male,False,3.03,Humanities,White,620.0,4.0,Consulting,Reject
1340,Female,False,3.38,Humanities,Asian,670.0,6.0,Investment Banking,Admit
3575,Male,False,3.22,Business,White,680.0,7.0,Consulting,Reject
1907,Female,True,3.2,Humanities,,650.0,6.0,PE/VC,Reject
1261,Male,False,3.24,Humanities,Black,720.0,7.0,Consulting,Reject
601,Female,True,3.24,STEM,,660.0,5.0,Investment Management,Admit
2494,Female,True,3.43,STEM,,660.0,7.0,Nonprofit/Gov,Reject
5575,Female,False,3.01,Business,Hispanic,590.0,6.0,PE/VC,Reject
4612,Male,False,3.35,Humanities,Hispanic,700.0,5.0,Nonprofit/Gov,Admit
3287,Female,False,3.12,STEM,White,570.0,3.0,Nonprofit/Gov,Reject
5677,Male,False,3.48,Humanities,White,740.0,6.0,Health Care,Admit
4744,Female,False,3.36,Business,Hispanic,700.0,6.0,Nonprofit/Gov,Admit
5913,Male,True,3.26,STEM,,660.0,6.0,Financial Services,Reject
2954,Female,False,2.94,Business,White,620.0,5.0,Technology,Reject
3712,Male,False,3.16,STEM,White,680.0,4.0,Financial Services,Reject
5075,Male,False,3.25,STEM,Asian,640.0,4.0,Nonprofit/Gov,Reject
5174,Female,True,3.27,STEM,,670.0,6.0,Financial Services,Admit
2048,Male,False,3.2,STEM,Black,710.0,5.0,Real Estate,Reject
2800,Male,True,2.97,STEM,,570.0,6.0,Consulting,Reject
2525,Male,True,3.25,Humanities,,570.0,5.0,Investment Banking,Reject
3964,Male,True,3.5,STEM,,720.0,5.0,Technology,Admit
2511,Male,True,3.13,STEM,,570.0,5.0,Consulting,Reject
2075,Male,False,3.44,Humanities,Asian,670.0,6.0,Consulting,Admit
2109,Female,False,3.24,STEM,Asian,670.0,5.0,Other,Admit
2246,Male,False,3.42,Humanities,Asian,660.0,6.0,Real Estate,Admit
3521,Male,False,3.15,Humanities,Asian,600.0,2.0,Investment Banking,Reject
5806,Male,True,3.35,STEM,,620.0,5.0,Financial Services,Reject
2628,Male,False,3.07,STEM,Asian,570.0,6.0,Real Estate,Reject
2431,Female,False,3.28,Humanities,Other,710.0,4.0,PE/VC,Admit
4199,Female,True,3.38,STEM,,650.0,4.0,Consulting,Reject
4081,Male,False,3.15,Humanities,Black,620.0,5.0,Health Care,Reject
1218,Male,True,3.34,Humanities,,660.0,5.0,Health Care,Admit
3890,Male,True,3.32,Business,,750.0,5.0,Health Care,Admit
1792,Male,True,3.24,STEM,,670.0,8.0,Investment Management,Admit
369,Male,False,3.22,Business,Asian,580.0,5.0,Investment Banking,Reject
5705,Female,False,3.17,Humanities,White,660.0,6.0,Investment Management,Reject
254,Female,False,3.61,Humanities,Black,740.0,6.0,Health Care,Admit
3986,Male,False,3.34,Business,White,670.0,6.0,Media/Entertainment,Admit
802,Male,False,3.36,STEM,White,640.0,3.0,Consulting,Reject
2150,Female,True,3.06,Business,,660.0,4.0,Investment Banking,Reject
4354,Male,False,3.26,Business,White,690.0,5.0,CPG,Admit
872,Male,False,3.44,Humanities,Asian,720.0,5.0,Consulting,Admit
5417,Female,False,3.36,STEM,Black,680.0,6.0,PE/VC,Admit
4142,Female,False,3.0,Business,White,580.0,5.0,Consulting,Reject
2466,Male,True,3.02,Humanities,,610.0,5.0,Nonprofit/Gov,Reject
5803,Male,False,3.54,Humanities,Black,740.0,5.0,PE/VC,Admit
4092,Male,False,3.5,Business,Asian,740.0,4.0,Investment Management,Admit
1165,Male,False,3.32,Humanities,White,720.0,5.0,PE/VC,Admit
5997,Female,False,3.23,Business,Black,710.0,5.0,Nonprofit/Gov,Admit
3095,Female,False,3.32,Business,White,690.0,6.0,Investment Banking,Admit
1460,Male,False,3.39,STEM,Other,670.0,4.0,Technology,Reject
64,Male,False,3.36,STEM,Black,650.0,5.0,Technology,Reject
2888,Female,False,3.42,Business,Hispanic,680.0,6.0,Nonprofit/Gov,Admit
5107,Female,True,2.94,Humanities,,590.0,5.0,Investment Banking,Reject
1122,Female,True,3.35,Business,,700.0,6.0,Technology,Admit
3411,Male,False,3.38,Humanities,White,720.0,5.0,Investment Banking,Admit
5003,Female,False,3.35,STEM,Black,710.0,3.0,Consulting,Admit
1403,Male,False,3.32,Business,White,650.0,6.0,Consulting,Reject
2748,Male,False,3.43,Humanities,White,680.0,4.0,Consulting,Admit
4837,Male,False,3.39,Business,White,700.0,5.0,Consulting,Admit
266,Male,False,3.31,Humanities,White,620.0,5.0,Nonprofit/Gov,Reject
2846,Male,False,2.97,Business,White,610.0,5.0,PE/VC,Reject
4844,Male,False,3.33,Humanities,Asian,720.0,5.0,Other,Admit
4375,Female,False,3.34,STEM,Black,710.0,3.0,Investment Banking,Reject
163,Male,False,3.41,Humanities,Black,710.0,4.0,PE/VC,Admit
2179,Female,False,2.98,STEM,Black,650.0,6.0,Consulting,Reject
4905,Male,False,3.15,Business,Hispanic,630.0,4.0,Investment Banking,Reject
565,Female,False,3.42,STEM,Black,690.0,7.0,PE/VC,Reject
3099,Male,False,3.23,Humanities,White,690.0,5.0,PE/VC,Admit
120,Female,True,2.99,Humanities,,570.0,6.0,Real Estate,Admit
2621,Female,False,3.17,STEM,Other,630.0,6.0,Investment Banking,Reject
525,Male,True,3.33,Business,,720.0,4.0,Other,Reject
5573,Male,False,3.76,Humanities,Black,780.0,5.0,Other,Admit
1286,Male,False,3.08,STEM,Asian,640.0,5.0,Consulting,Reject
1015,Female,True,3.38,Business,,650.0,4.0,Financial Services,Reject
2981,Male,False,3.3,STEM,White,720.0,6.0,CPG,Admit
3012,Female,False,3.12,Humanities,Asian,670.0,5.0,Consulting,Reject
3391,Female,True,3.15,STEM,,660.0,4.0,Other,Reject
844,Male,True,3.3,STEM,,660.0,3.0,Nonprofit/Gov,Admit
964,Female,True,2.96,STEM,,580.0,5.0,PE/VC,Reject
6113,Male,False,3.14,STEM,Black,640.0,6.0,Health Care,Reject
4812,Female,False,3.33,Business,White,680.0,5.0,Nonprofit/Gov,Admit
3813,Male,True,3.37,Humanities,,640.0,5.0,Financial Services,Reject
2651,Female,False,3.32,Business,White,580.0,5.0,Technology,Reject
3354,Female,False,3.06,Humanities,White,590.0,5.0,Health Care,Reject
5531,Male,False,3.23,STEM,White,660.0,5.0,Financial Services,Reject
3015,Female,False,3.37,STEM,White,710.0,4.0,PE/VC,Admit
2268,Female,False,3.16,STEM,Asian,710.0,6.0,Nonprofit/Gov,Reject
3184,Male,False,3.21,Humanities,Asian,690.0,5.0,Technology,Admit
4500,Male,False,2.93,STEM,White,610.0,6.0,Technology,Reject
1400,Female,True,3.37,Business,,740.0,4.0,Consulting,Reject
1558,Female,True,3.35,Business,,650.0,4.0,Nonprofit/Gov,Reject
3207,Female,True,3.41,Humanities,,710.0,3.0,PE/VC,Reject
1347,Male,True,3.31,Humanities,,690.0,4.0,PE/VC,Admit
3991,Female,False,3.08,STEM,White,570.0,7.0,Health Care,Reject
5202,Male,True,3.3,Humanities,,700.0,6.0,Consulting,Reject
5606,Male,False,3.39,Business,White,700.0,6.0,Nonprofit/Gov,Admit
3540,Male,False,3.5,Humanities,White,720.0,4.0,Technology,Admit
854,Female,True,3.23,Humanities,,690.0,5.0,Health Care,Admit
583,Male,False,3.33,STEM,White,680.0,4.0,Investment Banking,Admit
3267,Male,False,3.48,Humanities,White,750.0,5.0,Consulting,Admit
2461,Male,False,3.49,Humanities,White,660.0,5.0,PE/VC,Admit
5425,Female,False,3.3,Business,Asian,680.0,4.0,PE/VC,Admit
271,Female,True,3.34,Business,,620.0,4.0,Consulting,Admit
3586,Male,True,3.42,STEM,,680.0,7.0,Consulting,Reject
1623,Female,True,3.39,STEM,,660.0,3.0,PE/VC,Reject
4393,Male,False,3.25,Business,White,690.0,7.0,Investment Banking,Admit
1376,Male,True,3.12,Business,,630.0,5.0,Investment Banking,Reject
3215,Female,False,3.56,Business,Asian,720.0,4.0,PE/VC,Admit
1508,Male,False,3.33,Business,Asian,760.0,6.0,PE/VC,Admit
2784,Female,False,3.15,STEM,White,600.0,5.0,Investment Banking,Reject
5398,Male,True,3.33,Humanities,,670.0,5.0,PE/VC,Reject
907,Male,True,3.19,Humanities,,680.0,7.0,Consulting,Reject
2040,Male,False,3.01,Humanities,White,660.0,4.0,PE/VC,Reject
5172,Female,False,3.24,STEM,Asian,660.0,4.0,Technology,Reject
2585,Male,True,3.25,STEM,,680.0,4.0,Consulting,Reject
5543,Male,False,3.11,Humanities,White,590.0,5.0,Health Care,Reject
5424,Female,False,3.14,Business,Black,660.0,4.0,Other,Reject
4883,Female,False,3.25,Humanities,Asian,730.0,5.0,Financial Services,Admit
1017,Female,False,3.45,Humanities,Asian,710.0,7.0,CPG,Admit
324,Female,True,3.14,Humanities,,580.0,5.0,Nonprofit/Gov,Admit
98,Male,True,3.36,STEM,,690.0,5.0,CPG,Reject
4806,Male,True,3.09,STEM,,590.0,5.0,PE/VC,Reject
4867,Male,True,3.2,Business,,650.0,4.0,Investment Banking,Reject
628,Male,False,3.18,Business,Hispanic,570.0,5.0,Health Care,Reject
1033,Male,False,3.32,STEM,Black,700.0,5.0,Technology,Admit
3183,Male,True,3.47,STEM,,650.0,5.0,Consulting,Reject
50,Male,False,3.38,STEM,Hispanic,680.0,5.0,Consulting,Admit
3233,Male,True,3.27,STEM,,640.0,6.0,Other,Reject
40,Female,False,3.45,Humanities,Asian,640.0,3.0,PE/VC,Admit
4367,Male,False,3.55,Business,Asian,700.0,6.0,Nonprofit/Gov,Admit
3269,Female,False,2.89,Humanities,Black,580.0,6.0,Financial Services,Reject
1521,Male,True,3.02,Humanities,,710.0,4.0,Consulting,Reject
1292,Female,False,3.65,Business,White,660.0,5.0,Investment Banking,Admit
5845,Female,False,3.34,STEM,White,710.0,4.0,Consulting,Admit
1458,Male,True,3.31,STEM,,680.0,4.0,Consulting,Admit
84,Female,False,3.35,Humanities,White,710.0,6.0,Consulting,Admit
200,Male,False,3.5,STEM,Hispanic,700.0,6.0,Investment Management,Admit
4954,Male,False,3.31,STEM,Asian,670.0,6.0,Nonprofit/Gov,Reject
1991,Male,False,3.36,Business,Black,680.0,5.0,Consulting,Admit
3872,Male,False,3.35,STEM,White,650.0,6.0,Health Care,Reject
727,Male,False,3.39,STEM,White,730.0,5.0,Financial Services,Admit
4831,Female,False,3.13,STEM,Asian,570.0,4.0,CPG,Reject
4584,Male,False,3.29,STEM,White,660.0,3.0,Consulting,Admit
202,Male,False,3.11,STEM,Black,650.0,5.0,Financial Services,Reject
1797,Male,True,3.3,Humanities,,650.0,4.0,Investment Banking,Reject
2711,Female,True,3.09,Business,,570.0,4.0,Consulting,Reject
1827,Male,True,3.21,Humanities,,730.0,3.0,Consulting,Admit
2852,Female,False,3.24,Humanities,Asian,690.0,5.0,Financial Services,Admit
5878,Male,False,3.15,Humanities,Hispanic,610.0,6.0,Other,Reject
5822,Male,False,3.47,Business,White,650.0,6.0,Financial Services,Reject
5191,Female,False,3.14,Humanities,Asian,620.0,6.0,Investment Banking,Reject
2770,Male,False,3.04,STEM,Black,580.0,5.0,Consulting,Reject
3017,Male,False,3.6,Humanities,Black,680.0,4.0,Consulting,Admit
1412,Female,False,3.2,Business,Other,710.0,5.0,PE/VC,Reject
5255,Male,True,3.4,Business,,670.0,5.0,Other,Reject
2516,Female,False,3.45,Humanities,White,720.0,5.0,PE/VC,Admit
644,Male,False,3.14,STEM,White,720.0,6.0,Technology,Reject
4879,Male,False,3.34,Humanities,White,710.0,5.0,Other,Admit
2336,Female,False,3.46,STEM,Hispanic,680.0,3.0,CPG,Reject
1016,Male,False,3.07,STEM,Other,600.0,4.0,PE/VC,Reject
5709,Male,False,3.32,Humanities,White,750.0,6.0,Consulting,Admit
546,Male,False,3.3,Humanities,Hispanic,780.0,5.0,Consulting,Admit
1864,Female,True,3.24,Humanities,,710.0,4.0,Technology,Admit
6149,Male,False,3.3,Business,White,710.0,5.0,Investment Management,Admit
6184,Female,False,3.06,Humanities,Black,660.0,5.0,Nonprofit/Gov,Reject
2914,Male,True,3.36,STEM,,730.0,5.0,Consulting,Admit
360,Male,False,3.06,Humanities,Asian,600.0,5.0,PE/VC,Reject
4978,Male,True,3.28,Business,,610.0,5.0,PE/VC,Reject
3392,Male,True,3.18,Humanities,,630.0,6.0,Consulting,Reject
3028,Female,False,3.32,Business,Asian,620.0,5.0,Nonprofit/Gov,Reject
2157,Male,False,3.42,Humanities,Black,720.0,5.0,PE/VC,Admit
5812,Male,False,3.26,Humanities,Black,710.0,6.0,Nonprofit/Gov,Admit
4528,Female,False,3.17,Business,Hispanic,570.0,5.0,Technology,Reject
686,Female,False,3.58,Business,Other,780.0,5.0,Technology,Admit
1761,Male,True,3.38,Humanities,,710.0,5.0,Technology,Admit
3862,Male,False,3.26,STEM,White,680.0,4.0,Health Care,Admit
3935,Female,False,3.37,Business,White,710.0,7.0,Investment Management,Admit
5025,Female,False,2.98,Humanities,White,590.0,8.0,Nonprofit/Gov,Reject
4254,Female,False,3.47,STEM,White,700.0,4.0,Technology,Admit
969,Male,False,3.56,Humanities,Asian,700.0,6.0,Technology,Admit
4070,Male,False,3.38,Business,Hispanic,680.0,6.0,PE/VC,Admit
5338,Male,True,3.01,Business,,670.0,3.0,Health Care,Reject
3686,Female,True,3.28,Business,,730.0,6.0,Nonprofit/Gov,Reject
1169,Male,False,3.13,Humanities,Black,620.0,5.0,Consulting,Reject
2105,Female,False,3.24,Humanities,Black,670.0,6.0,Technology,Reject
3766,Male,False,3.23,STEM,White,640.0,5.0,Consulting,Reject
5436,Female,True,3.39,Humanities,,700.0,6.0,Technology,Reject
3998,Male,False,3.24,STEM,White,680.0,7.0,Technology,Admit
2965,Female,False,3.16,Humanities,Black,630.0,5.0,Consulting,Reject
397,Male,False,3.38,Humanities,White,680.0,4.0,Financial Services,Admit
3756,Female,True,3.12,Business,,590.0,5.0,Financial Services,Reject
334,Male,True,3.06,STEM,,630.0,5.0,Financial Services,Reject
2487,Male,False,3.05,STEM,White,610.0,6.0,Other,Reject
5468,Male,False,2.96,Humanities,Hispanic,570.0,6.0,Consulting,Reject
2217,Male,False,3.25,STEM,White,600.0,5.0,Investment Banking,Reject
2786,Male,False,3.21,STEM,Asian,690.0,6.0,PE/VC,Admit
6053,Male,True,3.21,Humanities,,620.0,4.0,Investment Banking,Reject
4568,Male,False,3.21,Humanities,Black,670.0,3.0,Other,Reject
5926,Female,False,3.36,Humanities,Asian,670.0,7.0,Nonprofit/Gov,Reject
541,Female,True,3.16,Humanities,,690.0,4.0,Consulting,Admit
1035,Male,False,3.44,Humanities,Other,710.0,7.0,Other,Admit
2405,Male,True,3.29,Business,,660.0,4.0,Nonprofit/Gov,Reject
2498,Female,False,3.51,Humanities,Asian,680.0,2.0,Technology,Reject
5620,Male,False,3.32,Humanities,Asian,640.0,5.0,Investment Banking,Reject
5762,Male,False,3.52,Humanities,Asian,670.0,5.0,Nonprofit/Gov,Reject
5058,Male,True,3.44,Humanities,,660.0,4.0,PE/VC,Reject
975,Female,True,3.5,Humanities,,750.0,5.0,Financial Services,Admit
6033,Male,True,3.26,STEM,,660.0,5.0,Consulting,Admit
1936,Male,True,3.17,Business,,570.0,5.0,Real Estate,Reject
2083,Female,False,3.06,Humanities,White,710.0,5.0,Investment Management,Reject
3160,Male,False,3.45,Humanities,Black,660.0,4.0,Technology,Reject
2643,Male,False,3.41,Business,Asian,660.0,4.0,Technology,Reject
4483,Male,False,3.3,Business,Black,630.0,4.0,Consulting,Reject
1651,Male,True,3.5,Humanities,,730.0,5.0,Consulting,Admit
1274,Female,True,3.08,Business,,680.0,4.0,Technology,Reject
528,Female,False,3.03,STEM,White,600.0,5.0,Financial Services,Admit
3068,Female,False,3.5,Humanities,Asian,750.0,3.0,Retail,Admit
913,Male,True,3.38,STEM,,680.0,5.0,Technology,Reject
561,Male,False,3.31,STEM,Asian,680.0,6.0,Consulting,Admit
1029,Male,False,3.51,Humanities,White,710.0,6.0,Investment Banking,Admit
2640,Female,False,3.08,Humanities,Asian,610.0,7.0,Nonprofit/Gov,Reject
707,Male,False,3.35,STEM,Asian,720.0,4.0,Consulting,Admit
2399,Female,False,3.21,Humanities,Hispanic,660.0,4.0,Other,Reject
5497,Female,False,3.4,Humanities,White,700.0,6.0,Health Care,Admit
5284,Female,False,3.28,STEM,Hispanic,600.0,5.0,Investment Banking,Reject
3694,Male,False,3.46,STEM,Asian,750.0,6.0,Consulting,Admit
1179,Male,False,3.28,Business,White,690.0,6.0,Technology,Admit
2883,Female,False,3.1,Humanities,White,660.0,6.0,PE/VC,Reject
766,Male,False,3.08,STEM,Black,570.0,4.0,Nonprofit/Gov,Reject
5064,Female,False,3.13,Humanities,Asian,650.0,5.0,PE/VC,Reject
221,Male,False,3.09,Humanities,Asian,690.0,5.0,Other,Reject
2346,Male,True,2.72,STEM,,570.0,6.0,Investment Banking,Reject
4287,Female,False,3.13,STEM,White,690.0,4.0,PE/VC,Reject
2235,Male,False,3.13,Humanities,White,580.0,6.0,Financial Services,Reject
16,Female,True,3.05,Humanities,,710.0,4.0,Consulting,Admit
5853,Male,False,3.27,STEM,White,700.0,5.0,Consulting,Admit
1220,Female,False,3.25,Business,White,630.0,3.0,Financial Services,Reject
2747,Female,False,3.11,Humanities,Hispanic,660.0,4.0,Other,Reject
1226,Female,False,3.35,STEM,White,680.0,4.0,Investment Banking,Admit
3957,Male,False,3.42,STEM,White,700.0,5.0,Nonprofit/Gov,Admit
5365,Female,True,3.41,Business,,660.0,6.0,Consulting,Admit
5313,Male,False,3.37,Humanities,Asian,700.0,6.0,PE/VC,Admit
874,Male,True,3.21,Business,,640.0,3.0,Financial Services,Reject
483,Female,True,3.28,Business,,600.0,6.0,Consulting,Admit
734,Male,False,3.3,Humanities,Asian,700.0,6.0,Nonprofit/Gov,Admit
579,Male,False,3.46,Business,Hispanic,660.0,6.0,Technology,Admit
2636,Male,False,3.43,Humanities,Other,710.0,5.0,Technology,Admit
108,Male,False,3.2,STEM,White,590.0,5.0,Consulting,Reject
222,Male,False,3.64,STEM,Black,680.0,4.0,PE/VC,Admit
5764,Female,True,3.46,Business,,730.0,5.0,PE/VC,Admit
1796,Female,False,3.13,Business,White,620.0,4.0,Consulting,Reject
5855,Male,True,3.32,Humanities,,720.0,6.0,PE/VC,Admit
5383,Male,True,3.1,Humanities,,700.0,6.0,PE/VC,Reject
2564,Male,False,3.36,Business,Asian,630.0,4.0,Consulting,Reject
4097,Male,False,3.14,Humanities,Asian,680.0,7.0,Consulting,Reject
1193,Male,False,3.34,STEM,White,620.0,6.0,Investment Banking,Reject
4128,Female,False,3.25,STEM,Black,630.0,6.0,PE/VC,Reject
3999,Female,True,3.18,STEM,,650.0,3.0,Real Estate,Reject
5827,Male,False,3.32,STEM,White,690.0,5.0,PE/VC,Admit
241,Female,False,3.15,Business,White,620.0,6.0,Technology,Admit
4726,Male,True,3.02,Business,,620.0,5.0,Technology,Reject
5724,Female,False,3.24,STEM,White,670.0,6.0,PE/VC,Admit
3825,Female,True,3.28,Business,,610.0,5.0,Other,Reject
4206,Female,False,3.25,STEM,White,700.0,5.0,CPG,Admit
3062,Male,True,3.08,STEM,,600.0,4.0,Media/Entertainment,Reject
109,Male,True,3.3,STEM,,590.0,5.0,Other,Reject
2804,Male,False,3.07,STEM,Hispanic,650.0,5.0,Other,Reject
558,Female,True,3.04,Business,,620.0,6.0,Nonprofit/Gov,Admit
4292,Female,True,3.26,STEM,,700.0,5.0,Consulting,Admit
3234,Male,True,2.86,Business,,570.0,5.0,Consulting,Reject
1756,Female,False,3.22,Business,White,670.0,6.0,Nonprofit/Gov,Reject
2012,Male,True,3.25,Humanities,,620.0,6.0,Consulting,Reject
4585,Male,False,3.36,Humanities,White,640.0,6.0,PE/VC,Reject
4268,Female,True,3.57,STEM,,670.0,5.0,Investment Banking,Admit
6124,Female,False,3.25,Humanities,Black,630.0,4.0,Nonprofit/Gov,Reject
4511,Male,False,3.24,Humanities,White,710.0,6.0,Nonprofit/Gov,Admit
4696,Male,False,3.28,Business,Black,720.0,5.0,Consulting,Admit
5434,Male,False,3.32,Humanities,Asian,720.0,5.0,Financial Services,Admit
